3 Cat.;6 Cat.;9 Cat.;12 Cat.;15 Cat.;25 Cat.;35 Cat.
0.816;0.748;0.764;0.744;0.652;0.76;0.772
0.804;0.776;0.768;0.728;0.736;0.732;0.7
0.84;0.74;0.708;0.688;0.684;0.708;0.788
0.84;0.736;0.748;0.716;0.724;0.708;0.696
0.804;0.768;0.74;0.756;0.724;0.584;0.692
0.776;0.792;0.772;0.716;0.708;0.712;0.688
0.796;0.72;0.692;0.728;0.724;0.744;0.652
0.812;0.748;0.76;0.716;0.708;0.732;0.716
0.78;0.756;0.728;0.736;0.764;0.712;0.664
0.8;0.744;0.696;0.784;0.728;0.712;0.692
0.816;0.788;0.736;0.716;0.748;0.728;0.684
0.776;0.788;0.72;0.756;0.696;0.712;0.66
0.812;0.732;0.748;0.712;0.724;0.72;0.668
0.836;0.7;0.76;0.712;0.716;0.772;0.676
0.808;0.748;0.728;0.712;0.656;0.696;0.696
0.792;0.724;0.72;0.72;0.696;0.792;0.724
0.8;0.796;0.704;0.66;0.728;0.708;0.732
0.788;0.768;0.74;0.732;0.704;0.684;0.668
0.8;0.752;0.74;0.736;0.712;0.692;0.68
0.824;0.8;0.72;0.788;0.712;0.664;0.736
0.78;0.748;0.748;0.732;0.664;0.716;0.708
0.824;0.74;0.756;0.728;0.76;0.672;0.732
0.82;0.792;0.736;0.712;0.692;0.692;0.684
0.812;0.704;0.74;0.688;0.736;0.68;0.724
0.8;0.784;0.748;0.72;0.692;0.656;0.696
0.776;0.696;0.792;0.74;0.788;0.688;0.712
0.792;0.736;0.68;0.732;0.732;0.688;0.704
0.812;0.756;0.704;0.652;0.74;0.708;0.7
0.788;0.704;0.784;0.716;0.716;0.724;0.772
0.78;0.748;0.728;0.744;0.676;0.748;0.692
0.784;0.72;0.82;0.712;0.708;0.676;0.7
0.792;0.748;0.7;0.724;0.724;0.684;0.708
0.784;0.732;0.728;0.728;0.768;0.748;0.608
0.836;0.8;0.76;0.68;0.716;0.712;0.732
0.844;0.776;0.816;0.684;0.732;0.736;0.7
0.788;0.776;0.716;0.712;0.684;0.692;0.764
0.848;0.792;0.74;0.724;0.716;0.732;0.712
0.796;0.808;0.732;0.744;0.716;0.712;0.756
0.804;0.768;0.724;0.696;0.708;0.72;0.728
0.828;0.756;0.708;0.764;0.784;0.7;0.696
0.808;0.716;0.732;0.696;0.684;0.712;0.704
0.82;0.76;0.724;0.708;0.712;0.772;0.74
0.824;0.748;0.728;0.776;0.784;0.688;0.716
0.812;0.768;0.68;0.688;0.684;0.704;0.668
0.788;0.688;0.712;0.736;0.752;0.704;0.696
0.796;0.704;0.736;0.732;0.744;0.604;0.716
0.784;0.74;0.712;0.748;0.684;0.724;0.664
0.824;0.768;0.696;0.684;0.76;0.712;0.712
0.788;0.74;0.732;0.752;0.744;0.764;0.74
0.764;0.768;0.732;0.76;0.76;0.712;0.772
0.796;0.716;0.768;0.736;0.712;0.764;0.724
0.82;0.76;0.764;0.74;0.708;0.744;0.712
0.812;0.756;0.724;0.768;0.696;0.704;0.664
0.808;0.724;0.736;0.696;0.688;0.72;0.724
0.804;0.7;0.756;0.712;0.756;0.74;0.692
0.776;0.8;0.74;0.624;0.732;0.712;0.74
0.844;0.708;0.716;0.728;0.772;0.68;0.708
0.792;0.74;0.776;0.688;0.748;0.7;0.676
0.772;0.736;0.76;0.736;0.708;0.712;0.696
0.808;0.78;0.732;0.772;0.76;0.688;0.744
0.816;0.744;0.744;0.72;0.788;0.716;0.696
0.776;0.72;0.744;0.76;0.692;0.74;0.708
0.768;0.776;0.764;0.696;0.756;0.776;0.72
0.756;0.72;0.712;0.732;0.772;0.74;0.708
0.812;0.72;0.684;0.752;0.672;0.72;0.704
0.816;0.728;0.724;0.724;0.724;0.668;0.712
0.788;0.748;0.776;0.736;0.724;0.74;0.676
0.768;0.72;0.78;0.708;0.708;0.696;0.736
0.804;0.768;0.816;0.728;0.736;0.74;0.692
0.796;0.772;0.704;0.764;0.696;0.716;0.732
0.8;0.788;0.696;0.704;0.78;0.684;0.68
0.804;0.72;0.736;0.76;0.744;0.7;0.756
0.772;0.732;0.768;0.708;0.7;0.756;0.676
0.812;0.808;0.744;0.748;0.744;0.7;0.692
0.836;0.7;0.74;0.68;0.68;0.708;0.716
0.832;0.72;0.768;0.688;0.688;0.732;0.72
0.776;0.704;0.736;0.7;0.696;0.708;0.724
0.816;0.704;0.684;0.708;0.692;0.7;0.712
0.82;0.792;0.756;0.716;0.72;0.724;0.748
0.84;0.796;0.716;0.74;0.704;0.688;0.692
0.784;0.784;0.74;0.708;0.744;0.728;0.684
0.832;0.704;0.744;0.732;0.664;0.7;0.652
0.78;0.732;0.736;0.756;0.684;0.728;0.736
0.792;0.78;0.744;0.776;0.764;0.688;0.66
0.812;0.772;0.708;0.748;0.728;0.748;0.676
0.784;0.768;0.7;0.712;0.716;0.688;0.668
0.812;0.756;0.704;0.704;0.764;0.704;0.756
0.82;0.728;0.724;0.752;0.756;0.716;0.64
0.78;0.752;0.74;0.74;0.688;0.72;0.752
0.8;0.76;0.76;0.712;0.732;0.724;0.688
0.76;0.756;0.76;0.72;0.688;0.728;0.732
0.792;0.764;0.776;0.76;0.684;0.744;0.74
0.824;0.728;0.728;0.7;0.728;0.692;0.724
0.812;0.78;0.72;0.76;0.776;0.696;0.732
0.828;0.704;0.744;0.7;0.728;0.668;0.728
0.804;0.772;0.784;0.692;0.768;0.752;0.732
0.788;0.768;0.748;0.76;0.704;0.676;0.74
0.8;0.712;0.736;0.76;0.74;0.684;0.72
0.82;0.764;0.736;0.724;0.672;0.68;0.696
0.856;0.764;0.728;0.732;0.7;0.756;0.676
0.764;0.712;0.736;0.668;0.692;0.656;0.728
0.772;0.748;0.752;0.704;0.688;0.744;0.668
0.852;0.704;0.74;0.724;0.688;0.704;0.7
0.784;0.764;0.68;0.648;0.704;0.736;0.704
0.864;0.744;0.792;0.788;0.736;0.756;0.648
0.788;0.704;0.728;0.724;0.724;0.712;0.748
0.78;0.748;0.768;0.744;0.724;0.728;0.732
0.828;0.728;0.756;0.744;0.728;0.732;0.736
0.864;0.732;0.752;0.732;0.684;0.728;0.776
0.784;0.764;0.644;0.724;0.716;0.752;0.644
0.796;0.744;0.752;0.712;0.656;0.72;0.708
0.784;0.76;0.768;0.764;0.748;0.712;0.716
0.804;0.736;0.752;0.728;0.66;0.684;0.668
0.768;0.788;0.732;0.732;0.732;0.728;0.708
0.792;0.764;0.724;0.716;0.724;0.68;0.76
0.796;0.784;0.7;0.748;0.724;0.704;0.72
0.82;0.712;0.744;0.708;0.752;0.712;0.74
0.736;0.736;0.776;0.712;0.768;0.652;0.644
0.764;0.724;0.8;0.732;0.716;0.748;0.716
0.812;0.724;0.724;0.696;0.72;0.744;0.748
0.792;0.736;0.688;0.756;0.704;0.736;0.668
0.736;0.768;0.764;0.692;0.772;0.772;0.704
0.796;0.748;0.796;0.752;0.696;0.636;0.756
0.812;0.724;0.736;0.7;0.716;0.72;0.708
0.836;0.736;0.704;0.72;0.748;0.716;0.672
0.816;0.692;0.712;0.716;0.684;0.676;0.708
0.768;0.788;0.7;0.756;0.748;0.708;0.624
0.816;0.724;0.664;0.724;0.772;0.756;0.652
0.82;0.756;0.7;0.708;0.74;0.716;0.696
0.78;0.732;0.744;0.748;0.752;0.752;0.704
0.78;0.788;0.744;0.764;0.672;0.66;0.696
0.836;0.78;0.712;0.748;0.72;0.712;0.632
0.856;0.756;0.676;0.788;0.732;0.756;0.748
0.84;0.752;0.776;0.704;0.788;0.676;0.696
0.816;0.72;0.744;0.68;0.744;0.716;0.74
0.812;0.732;0.76;0.728;0.708;0.764;0.704
0.812;0.74;0.744;0.744;0.732;0.724;0.664
0.784;0.796;0.7;0.716;0.704;0.66;0.704
0.784;0.74;0.708;0.72;0.728;0.7;0.704
0.776;0.756;0.74;0.684;0.708;0.64;0.716
0.812;0.736;0.744;0.716;0.68;0.656;0.712
0.808;0.744;0.724;0.728;0.732;0.696;0.688
0.864;0.756;0.732;0.708;0.704;0.708;0.736
0.788;0.74;0.688;0.696;0.704;0.676;0.672
0.756;0.804;0.772;0.736;0.736;0.644;0.7
0.792;0.72;0.744;0.704;0.724;0.752;0.692
0.836;0.72;0.772;0.744;0.716;0.7;0.7
0.824;0.792;0.76;0.728;0.756;0.74;0.72
0.816;0.716;0.752;0.648;0.78;0.704;0.688
0.812;0.756;0.692;0.672;0.708;0.648;0.708
0.808;0.768;0.724;0.688;0.768;0.708;0.684
0.78;0.716;0.716;0.664;0.728;0.704;0.732
0.768;0.792;0.752;0.776;0.704;0.72;0.668
0.824;0.756;0.736;0.728;0.72;0.712;0.704
0.796;0.816;0.764;0.744;0.716;0.688;0.624
0.784;0.724;0.708;0.788;0.724;0.732;0.72
0.824;0.744;0.72;0.74;0.712;0.668;0.728
0.808;0.732;0.704;0.724;0.736;0.708;0.72
0.772;0.708;0.696;0.74;0.724;0.688;0.728
0.772;0.78;0.712;0.752;0.776;0.712;0.768
0.804;0.788;0.736;0.712;0.704;0.724;0.712
0.812;0.776;0.732;0.772;0.744;0.7;0.756
0.784;0.772;0.748;0.732;0.708;0.704;0.692
0.804;0.76;0.784;0.76;0.652;0.7;0.704
0.812;0.796;0.68;0.748;0.72;0.736;0.74
0.828;0.816;0.76;0.696;0.716;0.672;0.72
0.784;0.748;0.696;0.732;0.696;0.712;0.712
0.784;0.776;0.748;0.716;0.76;0.604;0.724
0.8;0.804;0.712;0.744;0.716;0.732;0.684
0.848;0.712;0.752;0.756;0.708;0.736;0.7
0.812;0.792;0.728;0.696;0.748;0.712;0.72
0.796;0.752;0.696;0.732;0.7;0.728;0.708
0.788;0.724;0.704;0.712;0.696;0.772;0.704
0.788;0.764;0.692;0.708;0.716;0.712;0.772
0.8;0.724;0.764;0.724;0.74;0.752;0.724
0.808;0.828;0.724;0.7;0.688;0.696;0.696
0.8;0.756;0.752;0.736;0.668;0.716;0.732
0.752;0.712;0.712;0.752;0.648;0.716;0.708
0.82;0.756;0.756;0.704;0.74;0.72;0.696
0.824;0.7;0.712;0.788;0.748;0.704;0.692
0.824;0.756;0.768;0.684;0.704;0.728;0.7
0.836;0.728;0.708;0.692;0.72;0.684;0.66
0.82;0.712;0.8;0.768;0.704;0.716;0.688
0.724;0.756;0.78;0.752;0.724;0.732;0.716
0.808;0.708;0.744;0.748;0.716;0.712;0.708
0.816;0.76;0.732;0.7;0.716;0.72;0.704
0.82;0.7;0.732;0.668;0.68;0.772;0.684
0.78;0.748;0.72;0.708;0.756;0.716;0.688
0.788;0.784;0.728;0.704;0.76;0.708;0.728
0.796;0.76;0.724;0.728;0.748;0.744;0.696
0.812;0.736;0.8;0.724;0.696;0.72;0.66
0.816;0.812;0.764;0.752;0.728;0.696;0.744
0.84;0.772;0.724;0.712;0.748;0.7;0.668
0.792;0.728;0.716;0.708;0.744;0.688;0.744
0.764;0.764;0.78;0.744;0.696;0.66;0.704
0.82;0.72;0.812;0.732;0.756;0.676;0.624
0.832;0.712;0.8;0.704;0.7;0.724;0.716
0.784;0.776;0.76;0.684;0.684;0.728;0.724
0.812;0.796;0.744;0.704;0.74;0.708;0.704
0.812;0.748;0.712;0.732;0.712;0.68;0.756
0.744;0.78;0.72;0.724;0.744;0.688;0.724
0.728;0.728;0.74;0.728;0.76;0.732;0.708
0.768;0.78;0.764;0.732;0.684;0.7;0.656
0.8;0.696;0.744;0.724;0.704;0.66;0.7
0.788;0.752;0.744;0.704;0.688;0.732;0.652
0.816;0.74;0.796;0.724;0.704;0.668;0.728
0.8;0.708;0.728;0.712;0.748;0.748;0.756
0.848;0.688;0.732;0.728;0.712;0.708;0.656
0.796;0.744;0.732;0.74;0.74;0.62;0.684
0.852;0.756;0.72;0.672;0.756;0.708;0.724
0.808;0.764;0.76;0.732;0.716;0.728;0.656
0.748;0.78;0.74;0.696;0.732;0.708;0.748
0.748;0.768;0.728;0.756;0.736;0.768;0.656
0.812;0.716;0.796;0.76;0.78;0.716;0.712
0.8;0.74;0.668;0.764;0.676;0.708;0.76
0.8;0.672;0.724;0.736;0.696;0.664;0.632
0.796;0.772;0.72;0.74;0.772;0.712;0.692
0.776;0.716;0.8;0.72;0.712;0.656;0.704
0.824;0.784;0.752;0.612;0.808;0.728;0.696
0.816;0.752;0.78;0.744;0.672;0.756;0.768
0.848;0.768;0.756;0.752;0.716;0.664;0.712
0.792;0.772;0.704;0.74;0.764;0.684;0.692
0.808;0.796;0.732;0.728;0.8;0.716;0.708
0.752;0.744;0.744;0.736;0.684;0.66;0.692
0.8;0.736;0.716;0.744;0.712;0.752;0.704
0.804;0.728;0.74;0.724;0.72;0.648;0.708
0.836;0.784;0.744;0.728;0.716;0.72;0.736
0.812;0.748;0.752;0.796;0.712;0.768;0.684
0.836;0.748;0.728;0.724;0.736;0.652;0.692
0.816;0.78;0.696;0.796;0.716;0.696;0.72
0.792;0.716;0.692;0.732;0.728;0.704;0.672
0.772;0.764;0.7;0.704;0.672;0.704;0.716
0.772;0.788;0.796;0.716;0.684;0.76;0.712
0.764;0.768;0.732;0.676;0.724;0.712;0.684
0.804;0.764;0.72;0.744;0.712;0.704;0.752
0.82;0.696;0.756;0.696;0.672;0.708;0.696
0.788;0.744;0.748;0.712;0.72;0.7;0.664
0.832;0.74;0.676;0.696;0.72;0.708;0.732
0.728;0.824;0.744;0.684;0.748;0.716;0.72
0.804;0.76;0.732;0.696;0.752;0.732;0.712
0.78;0.736;0.72;0.716;0.712;0.688;0.712
0.832;0.752;0.72;0.7;0.72;0.716;0.68
0.776;0.716;0.72;0.728;0.744;0.72;0.676
0.792;0.752;0.712;0.752;0.72;0.668;0.668
0.824;0.716;0.788;0.684;0.704;0.72;0.72
0.788;0.724;0.76;0.7;0.764;0.716;0.664
0.768;0.748;0.684;0.752;0.748;0.68;0.696
0.788;0.72;0.724;0.728;0.704;0.744;0.712
0.804;0.72;0.724;0.756;0.728;0.708;0.716
0.788;0.748;0.772;0.696;0.744;0.664;0.72
0.78;0.752;0.728;0.748;0.756;0.748;0.72
0.772;0.736;0.676;0.724;0.696;0.72;0.732
0.808;0.764;0.748;0.752;0.688;0.716;0.748
0.776;0.82;0.752;0.7;0.708;0.732;0.724
0.792;0.716;0.692;0.74;0.748;0.696;0.692
0.76;0.804;0.744;0.784;0.756;0.684;0.716
0.868;0.748;0.756;0.704;0.792;0.684;0.712
0.812;0.736;0.76;0.712;0.692;0.724;0.728
0.804;0.748;0.768;0.724;0.688;0.664;0.668
0.82;0.776;0.752;0.624;0.708;0.688;0.724
0.776;0.76;0.708;0.74;0.756;0.724;0.664
0.776;0.748;0.752;0.712;0.736;0.712;0.704
0.82;0.776;0.74;0.776;0.72;0.724;0.728
0.82;0.752;0.684;0.712;0.756;0.728;0.7
0.824;0.764;0.736;0.784;0.728;0.736;0.764
0.82;0.728;0.764;0.756;0.672;0.756;0.696
0.812;0.788;0.716;0.712;0.732;0.724;0.656
0.804;0.716;0.748;0.74;0.712;0.676;0.704
0.808;0.692;0.76;0.752;0.712;0.732;0.684
0.88;0.748;0.716;0.728;0.708;0.7;0.64
0.86;0.776;0.736;0.696;0.74;0.728;0.732
0.816;0.756;0.748;0.7;0.736;0.66;0.748
0.824;0.772;0.716;0.728;0.688;0.728;0.748
0.784;0.756;0.744;0.688;0.696;0.672;0.764
0.784;0.724;0.692;0.728;0.684;0.716;0.716
0.776;0.772;0.72;0.768;0.688;0.736;0.724
0.808;0.724;0.728;0.78;0.7;0.688;0.7
0.768;0.748;0.744;0.736;0.724;0.768;0.684
0.792;0.748;0.748;0.728;0.736;0.696;0.756
0.816;0.764;0.78;0.692;0.768;0.664;0.74
0.796;0.716;0.712;0.736;0.708;0.712;0.74
0.808;0.716;0.728;0.716;0.708;0.688;0.736
0.804;0.692;0.732;0.736;0.732;0.66;0.712
0.796;0.768;0.7;0.74;0.78;0.728;0.74
0.824;0.772;0.748;0.7;0.744;0.756;0.704
0.788;0.752;0.776;0.708;0.732;0.748;0.716
0.808;0.744;0.756;0.764;0.732;0.756;0.724
0.828;0.752;0.716;0.736;0.72;0.724;0.664
0.768;0.752;0.76;0.732;0.716;0.724;0.724
0.824;0.772;0.68;0.74;0.732;0.716;0.68
0.788;0.736;0.732;0.724;0.732;0.696;0.66
0.852;0.732;0.72;0.704;0.676;0.752;0.716
0.796;0.784;0.748;0.732;0.756;0.736;0.728
0.828;0.772;0.7;0.688;0.72;0.736;0.716
0.82;0.788;0.7;0.732;0.748;0.736;0.716
0.756;0.732;0.752;0.7;0.74;0.708;0.716
0.796;0.78;0.796;0.764;0.736;0.74;0.7
0.8;0.74;0.688;0.712;0.632;0.688;0.688
0.788;0.776;0.732;0.772;0.728;0.728;0.704
0.788;0.736;0.768;0.696;0.76;0.724;0.752
0.8;0.764;0.728;0.7;0.732;0.676;0.68
0.816;0.764;0.732;0.736;0.716;0.732;0.732
0.788;0.732;0.68;0.732;0.708;0.688;0.712
0.804;0.784;0.76;0.74;0.712;0.648;0.68
0.76;0.74;0.68;0.728;0.732;0.72;0.676
0.808;0.78;0.8;0.752;0.752;0.736;0.736
0.852;0.776;0.728;0.716;0.8;0.724;0.676
0.816;0.736;0.7;0.696;0.704;0.712;0.744
0.816;0.744;0.704;0.696;0.676;0.732;0.676
0.836;0.704;0.696;0.76;0.756;0.696;0.78
0.808;0.756;0.76;0.672;0.756;0.684;0.7
0.804;0.772;0.732;0.708;0.704;0.708;0.684
0.824;0.728;0.708;0.692;0.696;0.752;0.676
0.8;0.732;0.716;0.78;0.704;0.696;0.764
0.792;0.776;0.712;0.66;0.692;0.736;0.716
0.768;0.736;0.712;0.76;0.636;0.72;0.692
0.784;0.736;0.72;0.716;0.68;0.676;0.74
0.776;0.76;0.712;0.74;0.728;0.68;0.684
0.86;0.8;0.72;0.748;0.744;0.736;0.752
0.84;0.716;0.724;0.732;0.708;0.676;0.728
0.744;0.728;0.744;0.748;0.672;0.74;0.728
0.812;0.78;0.672;0.748;0.768;0.676;0.736
0.788;0.752;0.704;0.732;0.708;0.784;0.724
0.808;0.82;0.68;0.76;0.76;0.704;0.764
0.796;0.728;0.736;0.728;0.724;0.68;0.744
0.768;0.752;0.756;0.72;0.688;0.68;0.764
0.808;0.776;0.732;0.704;0.676;0.76;0.704
0.824;0.816;0.756;0.744;0.736;0.728;0.74
0.76;0.712;0.736;0.688;0.724;0.7;0.716
0.808;0.756;0.736;0.708;0.716;0.736;0.732
0.8;0.748;0.752;0.7;0.704;0.684;0.704
0.812;0.74;0.728;0.692;0.692;0.752;0.684
0.812;0.732;0.736;0.768;0.76;0.736;0.724
0.82;0.772;0.728;0.748;0.74;0.732;0.68
0.796;0.732;0.728;0.744;0.748;0.736;0.688
0.8;0.756;0.688;0.788;0.74;0.724;0.724
0.788;0.672;0.78;0.656;0.724;0.772;0.68
0.772;0.704;0.708;0.736;0.696;0.756;0.7
0.804;0.752;0.772;0.744;0.708;0.756;0.712
0.824;0.752;0.728;0.68;0.712;0.708;0.736
0.78;0.696;0.716;0.72;0.732;0.744;0.624
0.816;0.752;0.772;0.78;0.736;0.712;0.728
0.812;0.736;0.76;0.716;0.772;0.732;0.692
0.788;0.812;0.728;0.768;0.708;0.712;0.72
0.816;0.78;0.7;0.648;0.708;0.692;0.728
0.816;0.72;0.724;0.744;0.696;0.732;0.712
0.764;0.756;0.768;0.776;0.7;0.68;0.644
0.82;0.784;0.784;0.692;0.712;0.696;0.744
0.784;0.76;0.708;0.74;0.716;0.72;0.688
0.804;0.744;0.748;0.756;0.74;0.684;0.704
0.792;0.808;0.732;0.732;0.748;0.704;0.712
0.828;0.768;0.716;0.688;0.764;0.728;0.712
0.824;0.736;0.736;0.692;0.68;0.748;0.712
0.808;0.772;0.728;0.648;0.76;0.628;0.728
0.772;0.748;0.708;0.68;0.676;0.728;0.752
0.78;0.772;0.7;0.708;0.736;0.688;0.672
0.772;0.716;0.744;0.732;0.708;0.728;0.676
0.776;0.724;0.74;0.712;0.716;0.732;0.696
0.836;0.732;0.72;0.656;0.72;0.716;0.708
0.832;0.76;0.736;0.764;0.704;0.656;0.756
0.82;0.772;0.752;0.732;0.692;0.74;0.744
0.784;0.808;0.72;0.752;0.68;0.684;0.696
0.816;0.728;0.704;0.712;0.748;0.708;0.648
0.76;0.7;0.716;0.668;0.732;0.704;0.728
0.816;0.74;0.728;0.712;0.72;0.716;0.648
0.768;0.78;0.736;0.724;0.704;0.724;0.748
0.808;0.784;0.684;0.736;0.764;0.736;0.74
0.78;0.764;0.744;0.72;0.68;0.752;0.7
0.812;0.792;0.664;0.704;0.752;0.688;0.736
0.836;0.748;0.76;0.744;0.708;0.676;0.704
0.848;0.712;0.764;0.684;0.776;0.708;0.692
0.788;0.764;0.744;0.724;0.764;0.704;0.76
0.78;0.736;0.736;0.7;0.744;0.764;0.668
0.836;0.732;0.76;0.716;0.716;0.76;0.732
0.8;0.74;0.728;0.744;0.7;0.7;0.644
0.808;0.768;0.748;0.704;0.716;0.652;0.7
0.776;0.764;0.728;0.716;0.712;0.736;0.688
0.816;0.74;0.748;0.704;0.716;0.66;0.648
0.772;0.708;0.768;0.736;0.776;0.748;0.704
0.88;0.74;0.72;0.684;0.76;0.736;0.668
0.808;0.728;0.748;0.72;0.704;0.708;0.688
0.772;0.736;0.756;0.624;0.688;0.744;0.708
0.76;0.768;0.724;0.724;0.768;0.716;0.712
0.78;0.78;0.716;0.74;0.808;0.7;0.744
0.808;0.788;0.728;0.728;0.78;0.764;0.72
0.824;0.736;0.696;0.74;0.752;0.66;0.732
0.756;0.724;0.736;0.78;0.752;0.74;0.752
0.768;0.768;0.78;0.736;0.692;0.656;0.724
0.768;0.788;0.74;0.772;0.708;0.708;0.72
0.776;0.772;0.768;0.712;0.724;0.704;0.66
0.808;0.776;0.7;0.72;0.752;0.648;0.688
0.756;0.764;0.74;0.728;0.708;0.716;0.696
0.78;0.728;0.692;0.752;0.696;0.672;0.728
0.78;0.752;0.704;0.72;0.772;0.692;0.656
0.792;0.76;0.752;0.724;0.716;0.724;0.676
0.748;0.748;0.72;0.712;0.704;0.728;0.708
0.756;0.7;0.764;0.728;0.724;0.744;0.724
0.772;0.8;0.696;0.752;0.716;0.74;0.708
0.816;0.764;0.744;0.716;0.744;0.748;0.716
0.812;0.76;0.72;0.736;0.708;0.748;0.652
